"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Bola2",26.9676220662233,-0.00773324917758566,0.359040549775486,-0.0215386512259448,0.982815971387039,0.995291427466952
"Bola3",12.5380399296388,-0.690522780295553,0.495711454567091,-1.39299339148536,0.163621789082454,1
"Bop1",34.8045956943496,-0.248742626418783,0.302346192707366,-0.822707983161326,0.410674074450098,0.765899349425603
"Borcs6",16.5278479189593,-0.356467824705704,0.426398261971381,-0.835997367948064,0.403156383771808,1
"Borcs7",5.48732406892155,1.63748268247078,0.806256224322317,2.03097059355682,0.0422579777282286,1
"Borcs8",9.82371014970734,0.414824140962881,0.551778056531189,0.751795284449544,0.452174178244028,1
"Bpgm",39.5934411188501,0.357380990113257,0.288847826491006,1.23726390624021,0.215989123061363,0.603571387970387
"Bphl",13.2847438240116,-0.288926769396598,0.493499094342889,-0.585465652741092,0.558234655132616,1
"Bpnt1",73.9948220486897,-0.212113794144565,0.225448025159167,-0.940854522876446,0.346779415548031,0.71689027443091
"Bpnt2",92.970606731168,-0.0105135940956434,0.214231684320839,-0.0490758130804684,0.960858878541796,0.991235543300634
"Bptf",54.2820423043162,-0.269562537133304,0.26202618627476,-1.02876182325778,0.303591610463139,0.681919638127228
"Braf",18.5383555759817,0.369814228180986,0.400239780385705,0.923981688738189,0.355495849617296,1
"Brap",33.4495894242573,-0.0522441857958145,0.308596829226528,-0.169295925453156,0.865563880742141,0.965120833033036
"Brat1",11.0494852264615,0.148054816908546,0.515340978611999,0.287294865056747,0.773886554104759,1
"Brcc3",8.52813628998311,0.377480869520693,0.580203902929009,0.650600362415832,0.515304496359842,1
