"","DSSd00_1","DSSd00_2","DSSd00_3","DSSd07_1","DSSd07_2","DSSd07_3"
"Cd2ap",5.7814577365345,5.70627373841257,5.98922368250218,6.30490637698642,6.06830525009859,6.35292356486766
"Cd2bp2",5.56910639705303,4.73258972303106,4.70318029009186,4.53207322370278,4.58222149217694,5.0668188149925
"Cd300lg",4.29329004389408,5.15984822315909,5.13014110447133,0,4.60582400414369,4.2264809612052
"Cd320",4.16354517278751,3.49066990112895,3.79604142678314,4.17890827842478,3.62936142057519,3.97919437972216
"Cd34",5.03262224977401,5.43099154914169,5.10943329997781,5.09498749556287,4.98723779240804,4.84805746483858
"Cd36",4.95186579645635,4.85097213045529,3.23149457914257,4.75656103846108,3.59795030222922,3.88451480374953
"Cd38",5.83793533733262,6.15316365762845,6.29287700188787,8.21055379706416,6.89269481937306,8.07417479789265
"Cd3eap",3.75706545764389,3.03858202080253,3.24467630709514,2.63106087056408,3.28224871543976,2.65518535953248
"Cd4",1.00157649177843,2.04243365774535,2.82944077706566,2.91630315394358,3.31948470764421,1.94979381572777
"Cd44",5.67056811999884,5.59105897743208,5.49054505995731,4.97999417490925,5.62175303359856,4.9839261335984
"Cd47",6.09349360874983,5.87998263577913,6.34012170576363,6.63008585325976,6.6586025120763,7.097684310036
"Cd52",5.39177323139036,6.427013602526,6.07914748599754,7.11621656423282,7.05798978305157,5.98749709522586
"Cd53",2.66997294983647,2.71490352267318,3.04702647830777,3.66500645693489,4.33861386295045,4.42179788452702
"Cd55",3.26420706377696,4.13634638555367,2.24709508810456,4.09351949709782,3.93818690910927,4.46459568038338
"Cd59a",3.59118971017071,3.39993377737789,2.24552286146775,2.6226298742982,4.26014976349547,4.21268627230407
"Cd63",8.60212024429828,8.60203250332032,8.20386305552109,8.52387501065193,8.76160157063377,8.7082452949339
"Cd63-ps",8.54988299787557,8.47396260695039,8.51652217823486,8.49147320984163,8.37869407338972,8.3655876014478
"Cd68",1.82063018755225,3.52476364384805,3.49687450264908,4.31560247184954,4.42148145384751,4.65053486735153
"Cd7",4.0754856587037,3.8241297650634,4.34565100429133,4.62578324332679,5.44780237586417,3.7095728077536
"Cd72",4.65224020590384,5.60958887751316,4.79474516776227,4.98813071545202,4.2255733182879,4.70513303172218
"Cd74",9.64460549410684,9.8868231063941,9.66716041839797,10.6787721613995,11.3591509275052,10.902015842239
"Cd81",7.40634901930125,7.68288505196278,7.59201861979782,7.50140853434986,7.47296695095054,7.19101724771827
"Cd82",8.2551439398551,8.31697739936263,8.23257231045534,8.24238950352482,8.20879025895634,7.95442800244385
"Cd83",3.46726628955994,2.91138648997809,2.88491634799216,2.50986689415211,3.15218699857783,3.40329441853457
"Cd9",8.43446619269218,8.61882431904211,8.45698434247204,8.43760755625433,8.87453530864086,7.90771540427918
"Cd9-ps",4.33399444081151,4.9463119675923,4.35546590851025,5.20117391423402,5.59240401067359,3.3401319348215
