"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ostf1",49.7094679953852,0.645978197687065,0.263319052145429,2.45321480699503,0.0141585761373902,0.122648665790143
"Ostm1",13.7422770975435,-0.672492056268013,0.466801475503953,-1.44063824036117,0.149686911115204,NA
"Otc",10.5931183654729,-0.704876609149243,0.558420380548828,-1.26226877403091,0.206852088830157,NA
"Otub1",50.4043297593144,0.310815738433426,0.280496704424405,1.1080905177522,0.267822725672562,0.653707114164172
"Otud1",9.87173108894893,-1.63272477346043,0.600684481612714,-2.71810713184548,0.00656565756057502,NA
"Otud3",7.08072951384959,-0.0187791915623948,0.660584193957595,-0.0284281575825901,0.97732066676945,NA
"Otud4",40.8112931601249,0.319049992522636,0.293239505597005,1.08801845056001,0.276586962394836,0.660347267116827
"Otud5",46.5799811690704,0.130908804413967,0.270008457155429,0.48483223745325,0.627795352999115,0.88393419615375
"Otud6b",13.8339605739947,0.00320051471748777,0.471718003662022,0.00678480510101726,0.994586550295286,NA
"Otud7b",41.929478625378,0.174740283051328,0.288347552117474,0.606005779373283,0.54451091547292,0.842336325360667
"Otulin",14.5013064203015,-0.403116705481994,0.463496839783722,-0.869729134874141,0.384448446422485,NA
"Ovca2",7.47707102983134,-0.267659846695035,0.64775279849571,-0.413212953022553,0.679450598800196,NA
"Ovol1",19.4144442469499,-0.172901014954928,0.400258551507213,-0.431973319005559,0.665760805036746,NA
"Ovol2",8.95010265065975,0.741060666801116,0.593450674831436,1.24873169452812,0.211763224333742,NA
"Oxa1l",48.8922071066316,0.319242848805581,0.264883969173853,1.20521770268419,0.228119270098296,0.617061029720811
"Oxct1",112.034497606267,0.235224699476745,0.1898799140756,1.23880769918134,0.215416721948453,0.601324293774552
"Oxld1",4.23665763091572,0.142115129682232,0.866069527295037,0.164092056357293,0.869658675160157,NA
"Oxnad1",16.2381987669286,-0.671400533903425,0.442978832331661,-1.51564924754857,0.129608067249522,NA
"Oxr1",25.5475638684256,0.0246537828644469,0.352337482089582,0.0699720697276785,0.944215890262004,0.984827572591086
"Oxsm",17.9938357058887,0.453605183337307,0.424514725065215,1.0685263821358,0.285283136368625,NA
"Oxsr1",57.035094624474,0.00435002605512348,0.245347820993314,0.0177300374525927,0.985854217989066,0.996722847219022
"P2rx4",106.013057896324,-0.196989243298278,0.198632245558132,-0.991728421257899,0.321330022874709,0.695337098679698
"P2rx7",9.14536808950293,1.51954299549235,0.619517940906548,2.45278287384024,0.0141755874381334,NA
"P2ry1",28.6489447886525,-0.167945741908469,0.345876984743178,-0.485564953196214,0.627275649934459,0.88393419615375
"P2ry14",6.72947423551254,0.145330289244471,0.655146414024377,0.221828718181862,0.824447222485563,NA
"P2ry2",19.0009096706206,-0.655842520106604,0.402264967977379,-1.63037443554738,0.103022384300636,NA
"P2ry6",14.0227613581191,0.370988757608749,0.482700394967795,0.768569409671813,0.442148971138791,NA
"P3h1",6.42809477075186,0.301121279563168,0.691215102389238,0.435640480831972,0.663097595474348,NA
"P3h2",5.79095505779417,-1.19518720782515,0.742563020691209,-1.6095431290298,0.107497632271586,NA
"P3h3",6.25106585263218,-0.213195283156141,0.696082354824362,-0.306278821289666,0.759392363048581,NA
"P3h4",9.81031671731368,-1.15251526865507,0.567365115863897,-2.03134672264825,0.0422198348778764,NA
"P4ha1",20.4893224117855,-0.0207659398277227,0.396067548719824,-0.0524302985559982,0.958185832554102,NA
"P4ha2",8.65128517916327,-0.512623932831941,0.602139423814943,-0.851337601487935,0.394581843071869,NA
"P4hb",588.904397630157,0.263321101209732,0.129651703455945,2.03098836490959,0.0422561748983399,0.252172479694722
"Pa2g4",50.7823484522481,0.238263759009947,0.259833619340738,0.916985875863488,0.359150041422902,0.726910301697439
"Pabpc1",496.944707720697,0.256710805545932,0.144717898993783,1.77387045645929,0.0760845805419588,0.349895741533601
"Pabpc4",22.4620480776438,0.333190741084717,0.368349237932775,0.90455118885172,0.36570320417556,0.733115899006346
"Pacs1",18.0515137658108,-0.472982063684264,0.412843088285799,-1.14567029727486,0.251931598337897,NA
"Pacs2",35.0252591328905,-0.375631732525646,0.321156940529645,-1.16962047248975,0.242153734903335,0.632921213091168
"Pacsin2",74.8661532148266,-0.311008238667152,0.230039384488229,-1.35197822476814,0.176382281306739,0.551530382157112
"Pacsin3",5.11000352206345,-0.172754653025773,0.792553870204741,-0.217972127221012,0.827450828531497,NA
"Padi2",12.8494593268004,-0.295190173198064,0.488971434796291,-0.603696151128014,0.546045673513181,NA
"Paf1",27.8758983253637,-0.00594010269527662,0.355790626534574,-0.016695500814998,0.986679536491489,0.996722847219022
"Pafah1b1",94.240927836337,0.311615942229489,0.210608834476407,1.47959577766144,0.138981153999456,0.48715135061312
"Pafah1b2",45.2523584520294,0.35245959815749,0.27185263236485,1.29650978580357,0.194799910834602,0.576296805658323
"Pafah1b3",41.5117478791777,0.258379165130658,0.287739330592617,0.897962626793179,0.36920547450944,0.736033607486067
"Pafah2",40.0586124770105,0.214963997296946,0.285303948485673,0.753456089331833,0.451175888540851,0.790208266274059
"Pag1",13.5020879546901,-0.00553736759176468,0.469687408682946,-0.011789474210714,0.990593578450216,NA
"Paics",38.2371877709428,0.373650460128611,0.303445731071765,1.23135843371032,0.218188835944917,0.605630876842858
"Paip1",37.214809370273,-0.10090592706175,0.303133759752035,-0.332875913076429,0.739227952139128,0.925774179985478
"Paip2",41.0109480450495,0.034776341495191,0.288282150614726,0.120633002844729,0.903981727234992,0.975033987507937
"Paip2b",19.8369627112126,0.436914251573788,0.392224861538863,1.11393818805771,0.265305705127522,NA
"Pak1",59.2999805738721,0.495098964525623,0.246102285705063,2.01176093552811,0.0442451437044971,0.260674895534253
"Pak1ip1",19.6981255638215,-0.0251509503802836,0.394063601205599,-0.0638245965964295,0.949109892932511,NA
"Pak2",96.3870187521625,0.047407831443991,0.199683999488322,0.23741427237771,0.812335418459451,0.946383745986543
"Pak4",68.1245824643327,-0.346711156912207,0.253729507343163,-1.36645974109463,0.171794708743181,0.544458992086475
"Pald1",5.6209615161164,-0.398483384922237,0.76073192702793,-0.523815776313022,0.600406679376526,NA
"Palld",115.706907239515,-0.392904796022541,0.189864270459286,-2.06939828685037,0.0385087271486636,0.239879082373248
"Palm",20.8522449622682,-0.672342779272107,0.389014843151183,-1.72832165946638,0.0839305719614456,NA
"Palmd",5.43812330679342,-0.335629574911415,0.722661282815673,-0.464435528638972,0.642335740345358,NA
"Pam",105.85043837196,0.276501494754363,0.206005250698437,1.34220605453947,0.179529193908439,0.556714554398375
"Pamr1",10.8147851237567,-0.860311957454944,0.603834290801924,-1.42474842942822,0.154229934376028,NA
"Pan2",12.9059800397416,0.115216576122665,0.498838620104008,0.230969639236516,0.817338388723905,NA
"Pan3",24.3850932381544,0.168942870783899,0.362808873807421,0.465652532174761,0.641464234456407,0.88857894846433
"Pank1",23.9729195763586,-0.33070232198394,0.358854067856213,-0.921550991352971,0.356762831950724,0.725034142351472
"Pank2",33.7584767097204,0.238787629818735,0.308864602265441,0.773114264526558,0.439454759804603,0.778993640941557
"Pank3",139.13956912086,-0.0128053407240988,0.183369011495396,-0.0698337228284634,0.944326005752925,0.984827572591086
"Pank4",8.31987718995942,-0.536760068161082,0.617277345620636,-0.869560614801765,0.384540569216945,NA
"Panx1",33.8241663041934,-0.31672226326161,0.311229514982829,-1.01764854557282,0.308845008148936,0.685365884939041
"Papola",99.2864944930768,0.361191141814027,0.210624123635797,1.71486122092351,0.0863706739437564,0.377335710279106
"Papolg",8.02655422600714,0.715787979893488,0.610527878777062,1.17240834493467,0.241033150727079,NA
"Pappa",10.054709062408,-0.111492227678301,0.549567448431872,-0.202872691962436,0.839234539083998,NA
"Pappa2",3.76590687293282,1.4579651859957,0.987086419844059,1.47703904813728,0.139665170454695,NA
