"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Pmepa1",47.8976197745047,0.0730733957227701,0.282590410363927,0.258584131105739,0.795956128452215,0.941667166558521
"Pmf1",9.57696812859934,-0.480636673222962,0.569905417773844,-0.843362175956174,0.399025919139122,1
"Pml",36.0357958026523,0.215607295043809,0.306233028256865,0.704062838261065,0.481393641525856,0.813933169203174
"Pmm1",34.7291388190744,-0.564104463511802,0.334663217134789,-1.68558848008863,0.0918750895924394,0.390037062062109
"Pmm2",121.969123508473,0.113139391043597,0.188853599206294,0.599085172425066,0.549116088883733,0.844879998595945
"Pmp22",140.711645923562,-0.794276188816162,0.397864056103101,-1.99635070480038,0.0458957625054801,0.269399128925268
"Pmpca",58.3714806875775,0.0033030535927612,0.283198850356254,0.0116633721803817,0.990694186395751,0.99678764764146
"Pmpcb",34.7789398005546,0.0825292808466494,0.306881047000386,0.268929220795267,0.78798415009638,0.938527881537634
"Pmvk",13.8657314715103,0.807607483748559,0.501752777135644,1.60957252366185,0.107491210573876,1
"Pnisr",12.705027983023,-0.257557005582645,0.474620301766771,-0.54265905740629,0.587364568794371,1
"Pnkd",10.3438435445754,-0.21141633423474,0.537998977462064,-0.39296791089096,0.694343182146853,1
"Pnkp",22.4223910883854,0.16241457660164,0.370331375651054,0.438565531521897,0.660976377053539,0.894513964820357
"Pnma8b",10.9545945548011,-0.425641574345841,0.528778255596061,-0.804952869830172,0.420846877379706,1
"Pnn",25.5385194959013,-0.00974084442443453,0.347961303023392,-0.0279940451417947,0.97766690057558,0.994222339004505
"Pno1",17.6672475404804,-0.121639282880389,0.42576184281218,-0.285697943425262,0.775109479985855,1
"Pnp",24.6922021997256,0.449493566951809,0.356017304672134,1.26256100771776,0.206746988360058,0.592415697474581
"Pnp2",9.00955988195805,0.294822168743728,0.592721870838395,0.497403897593161,0.618904257610208,1
"Pnpla2",153.783917015694,-0.293350928362312,0.183971400821063,-1.59454636456041,0.110813714775671,0.440699271893643
"Pnpla6",37.4115288978747,0.00231446636017932,0.296938494557478,0.00779443016853884,0.993781007478886,0.997707925761989
"Pnpla7",7.45263240752304,0.689195353895667,0.65062147832728,1.05928773772972,0.28946875772816,1
"Pnpla8",39.8401138077773,-0.0449755776164161,0.285283478833561,-0.157652233491781,0.87473084181789,0.96786205567217
"Pnpo",108.713159638852,-0.343027857732457,0.23497551630821,-1.45984510693666,0.144332648482868,0.498304280495613
"Pnpt1",11.1223519112609,0.808156306385612,0.517216634656432,1.56251027564579,0.118167827059156,1
"Pnrc1",60.1555924279876,0.312033884344804,0.244044934381659,1.2785919328152,0.20104079227044,0.586187157617478
"Pnrc2",50.7377289215209,0.839674168928408,0.284362376357505,2.952831452895,0.00314873833054056,0.0433297113680728
"Poc1a",8.09544154092613,-0.362717898718185,0.59157914204067,-0.613135036280994,0.539787055369293,1
"Poc1b",26.8801128716146,0.0703628305722196,0.337660713975121,0.208383231036477,0.83492974863594,0.955398648378475
"Poc5",6.11152255364712,0.322934707085415,0.696499657936461,0.463653791363205,0.642895808579922,1
