"","DSSd00_1","DSSd00_2","DSSd00_3","DSSd07_1","DSSd07_2","DSSd07_3"
"Phlpp1",5.43965665295375,5.9326087224259,5.7597408699088,5.20746536979689,5.64390263520227,5.11714250360559
"Phlpp2",5.93985841620601,5.62536614149047,5.56324430090336,5.84515046969871,5.58055961361179,5.48579044526555
"Phospho2",5.35702539501932,5.38961042499752,5.36661182017289,5.34518273661199,5.64390263520227,5.52347222283178
"Phrf1",5.71721663445927,6.1547135834538,6.38169845845953,6.06572022970979,5.8919002981644,6.3948836140142
"Phtf1",5.11178751824526,5.38961042499752,5.06041324152114,4.98130146088229,4.96557273879028,4.92459606611059
"Phyh",6.6131833809166,6.9711586386063,6.630158418795,6.73408628809201,6.92544619698904,6.95806456116443
"Phykpl",5.77696616464704,5.62536614149047,5.7597408699088,5.79010042663674,5.23501097867061,5.75595339760198
"Pi4k2a",5.91420707767,6.0362568967632,5.84659586683995,5.63975134324774,5.8668057486313,5.84263987359851
"Pi4k2b",6.38389852012339,6.01115339666253,6.02761344681668,6.23349941676398,6.61042586969854,6.28255833009726
"Pi4ka",6.6131833809166,6.81547152296736,6.90318814717708,6.56187729306265,6.25494007851505,6.71259729093083
"Pi4kb",6.1057983015379,6.01115339666253,5.7597408699088,5.89775270241757,6.11794354466391,5.94915867597384
"Pias1",5.58730651533967,5.62536614149047,5.59850993595187,5.34518273661199,5.67426276279998,5.40603264886071
"Pias2",5.71721663445927,5.78911559614465,5.52678260635173,5.50282599200703,5.81496761543054,5.40603264886071
"Pias3",5.55227967600267,5.51408864316969,5.27563313457853,5.76157080815104,5.40346746918979,5.59504883566704
"Pias4",6.34764484135858,6.22080206773133,6.14233850137652,5.99653132627755,6.05436435327517,5.87017137297332
"Pibf1",4.92028171734965,4.86214045437861,4.99648809404643,5.25568896940084,4.96557273879028,5.11714250360559
"Picalm",7.28872961721182,7.07740207326793,7.14139559184271,7.21777101900791,7.28976248822794,7.42606563906219
"Pick1",5.16655231223624,5.43281381493403,4.92652591408716,5.20746536979689,5.13754205674598,4.99438761671055
"Piezo1",6.1057983015379,6.26304003700263,6.02761344681668,6.2722110517251,6.29153754374488,6.04708415814488
"Piga",4.92028171734965,5.01281145438538,5.2265950951112,5.42707934182423,5.18763579306819,5.27287588669051
"Pigb",5.47856657398605,5.24713846389446,5.4090886182916,5.38697824069837,5.13754205674598,5.59504883566704
"Pigbos1",4.98969157229724,4.94152534855106,4.92652591408716,4.98130146088229,5.08427307904604,4.92459606611059
"Pigc",5.2180359172083,5.01281145438538,5.44983589300148,5.10221832833794,5.36404105831134,5.62913913174123
"Pigf",5.35702539501932,5.47424982961462,5.4090886182916,5.34518273661199,5.40346746918979,5.22395021431705
"Pigg",5.43965665295375,5.29704666693914,5.56324430090336,5.60710709608007,5.44139536053947,5.11714250360559
"Pigh",5.11178751824526,5.29704666693914,5.11953748224321,4.91257430578816,5.13754205674598,5.31934410980889
"Pigk",5.35702539501932,5.75819198999057,5.9011402326439,5.70229847115052,5.8919002981644,5.999096134908
"Pigl",5.16655231223624,5.07793041792329,4.8486348542232,5.25568896940084,4.82307439014415,5.17219730304403
"Pigm",5.6212385981076,5.8192392177723,5.7894160805276,5.42707934182423,5.58055961361179,5.52347222283178
"Pign",5.31294218796687,5.38961042499752,5.44983589300148,5.53872841965799,5.47796008211991,5.36364977745669
"Pigo",6.14941808350537,5.78911559614465,5.81835389737501,5.67146119851187,5.54744830473598,5.72555528620293
"Pigq",6.64295341602132,6.54258832204132,6.38169845845953,6.54648180521807,6.66598677202639,6.46476123365787
"Pigr",10.7010202113571,10.6728496127773,10.6585760128761,11.3260560641623,11.0225932798305,11.4052722194824
"Pigs",5.93985841620601,6.17712584834499,6.18545511821899,6.29114042730366,6.01010103033339,6.32108457958286
"Pigt",7.51808557461501,7.70042430429435,7.28963374691248,7.29178444434487,7.23676804076091,7.34772226629473
"Pigu",5.39919792108409,5.47424982961462,5.7597408699088,5.87174171971978,6.23624482324482,5.59504883566704
"Pigv",5.58730651533967,5.47424982961462,5.66580721472338,5.38697824069837,5.64390263520227,5.40603264886071
"Pigw",5.2180359172083,4.94152534855106,4.92652591408716,5.10221832833794,4.50088218021393,5.05815884030528
"Pigx",5.2667100457399,5.24713846389446,5.27563313457853,5.76157080815104,5.44139536053947,5.84263987359851
"Pigyl",4.98969157229724,5.43281381493403,5.44983589300148,5.20746536979689,5.13754205674598,5.11714250360559
"Pih1d1",5.58730651533967,6.1086631243504,5.59850993595187,6.10979833584041,5.76073259868476,5.89708106449146
"Pik3c2a",6.41917855272709,6.01115339666253,6.32587625420643,6.4667247836362,6.39553193080728,6.72667499508938
"Pik3c2b",6.82200477291884,7.03118341274478,7.12038826932643,6.433432284338,6.05436435327517,6.5472334780234
"Pik3c3",5.68612724348046,5.84860971594894,5.7597408699088,5.99653132627755,5.36404105831134,5.72555528620293
